date,AAPL,MSFT,NVDA,GOOG,META,TSLA,AMZN,BRK-B,JPM,XOM,600519,000858,601318,601398,000333,600036,000651,601888,000725,002594
2023-09-05,273.045,295.722,172.583,39.482,37.982,117.29,295.682,105.78,65.567,278.258,10.349,9.028,6.431,29.724,11.716,18.798,4.208,4.06,11.539,8.517
2023-09-06,283.182,294.622,170.448,38.508,37.182,117.994,304.227,109.456,64.449,277.416,10.11,9.074,6.592,30.054,11.192,18.299,4.012,4.069,11.775,8.834
2023-09-07,284.921,290.219,177.368,37.753,37.155,120.346,312.303,109.394,63.529,280.5,10.117,9.357,6.885,30.731,10.867,18.213,4.012,4.061,11.904,9.141
2023-09-08,290.665,299.592,180.594,37.861,37.619,119.911,317.091,110.605,64.972,284.535,9.945,9.457,6.693,30.376,11.133,18.075,4.137,3.972,11.514,9.058
2023-09-11,290.173,309.973,176.447,38.855,37.845,123.629,321.495,110.351,62.989,275.634,9.41,9.501,6.957,30.064,10.937,18.376,4.114,4.144,11.257,9.3
2023-09-12,301.827,305.705,169.32,38.646,38.958,121.951,332.825,106.888,62.005,274.044,9.749,9.296,7.497,30.766,10.697,17.463,4.0,3.94,11.344,9.364
2023-09-13,296.471,292.218,168.051,38.457,39.478,119.405,335.391,109.696,59.108,278.551,9.873,9.437,7.405,29.611,10.692,17.386,4.066,4.027,10.763,9.632
2023-09-14,311.305,299.457,167.286,38.115,38.621,119.368,340.101,111.292,60.753,280.067,9.962,9.508,7.611,27.832,10.527,17.104,4.131,4.065,10.819,9.776
2023-09-15,311.2,294.729,169.598,37.664,40.851,119.292,338.248,118.374,62.871,274.879,9.851,9.783,7.458,27.838,10.558,17.566,4.07,4.178,11.328,9.85
2023-09-18,299.256,300.498,167.412,37.944,41.092,121.335,329.304,115.2,62.384,264.262,9.924,9.794,7.467,28.583,10.509,17.127,4.021,4.317,11.102,9.964
2023-09-19,300.533,286.494,169.792,36.645,40.967,119.508,325.1,117.877,61.949,262.943,9.795,9.394,7.425,28.802,10.203,17.218,3.98,4.304,10.601,10.034
2023-09-20,295.162,292.803,178.465,37.758,42.032,123.043,325.37,113.766,62.759,262.892,9.828,9.148,7.634,29.513,10.078,17.171,3.96,4.36,10.537,10.114
2023-09-21,302.175,284.484,182.408,37.196,42.34,128.217,326.1,114.349,65.287,259.361,9.662,9.3,7.957,27.846,10.193,17.579,3.786,4.544,10.339,10.08
2023-09-22,297.01,289.645,182.358,37.842,42.816,128.252,339.095,117.487,66.062,260.217,9.923,9.181,7.812,28.44,10.208,17.819,3.815,4.471,11.024,10.023
2023-09-25,293.611,289.924,181.671,36.747,45.64,131.73,339.996,110.955,64.898,262.616,9.64,9.271,8.232,28.979,10.192,17.871,3.974,4.36,11.428,10.474
2023-09-26,278.656,283.475,180.17,37.34,45.349,128.975,348.422,110.429,62.16,265.741,9.851,9.296,8.55,27.886,10.684,17.651,3.831,4.322,11.69,10.449
2023-09-27,275.42,280.886,185.853,37.945,45.009,132.003,345.72,108.828,60.372,255.798,9.855,9.261,8.806,28.578,10.722,16.915,3.779,4.191,11.574,10.305
2023-09-28,257.365,285.682,183.016,38.306,45.183,135.026,343.9,106.84,60.549,250.569,9.765,9.242,8.652,28.501,10.952,17.215,3.675,4.229,12.006,10.239
2023-09-29,246.409,286.585,183.408,37.443,46.485,137.601,335.036,108.05,59.55,249.569,9.791,9.062,8.472,30.986,10.913,17.425,3.727,4.337,11.596,10.518
2023-10-02,251.723,290.778,183.83,37.682,44.692,137.706,330.363,111.439,59.918,252.137,9.918,9.06,8.237,28.63,10.977,16.808,3.831,4.327,11.985,10.329
2023-10-03,257.327,304.735,181.621,36.668,42.431,129.383,334.208,111.128,59.093,254.392,10.159,8.941,8.513,30.094,10.865,16.342,3.937,4.163,12.333,9.951
2023-10-04,260.518,293.498,175.343,36.474,41.815,127.795,334.599,111.844,57.483,256.595,10.213,8.866,8.158,29.321,11.078,16.438,3.822,4.265,12.283,9.605
2023-10-05,253.824,305.058,176.98,37.368,40.062,126.268,341.3,112.286,55.735,255.241,10.046,8.802,8.452,27.995,11.053,16.567,3.867,4.088,12.719,9.193
2023-10-06,253.687,306.012,176.873,38.082,39.65,123.833,342.894,112.386,58.112,254.126,10.054,8.758,8.139,27.927,11.119,16.199,3.996,3.989,12.551,9.009
2023-10-09,253.855,299.609,179.336,38.118,40.203,124.282,340.807,109.147,59.546,251.357,10.379,8.94,8.376,28.159,11.168,15.992,4.043,3.974,12.071,8.747
2023-10-10,246.003,290.242,177.033,37.276,39.299,123.333,355.913,112.533,62.352,254.747,10.628,8.914,8.385,28.996,11.168,15.331,4.088,3.999,12.44,9.057
2023-10-11,256.309,289.107,182.802,37.858,37.865,121.349,355.602,113.533,63.31,251.173,10.799,9.12,8.777,30.42,11.983,15.995,4.043,4.041,12.415,9.052
2023-10-12,262.657,295.674,178.83,37.897,37.964,118.805,364.301,114.849,62.646,254.896,10.951,9.437,8.998,31.199,11.612,15.288,4.064,4.036,12.651,8.975
2023-10-13,261.269,294.954,186.931,35.874,38.851,117.164,361.725,112.423,64.918,256.006,11.085,9.619,9.451,30.363,11.423,15.662,4.18,4.206,13.364,8.655
2023-10-16,261.661,305.822,178.654,36.548,37.161,120.028,367.267,111.112,64.924,256.067,11.313,9.735,9.794,31.346,11.624,15.652,4.212,4.151,12.875,8.629
2023-10-17,263.352,295.374,180.84,36.549,37.988,118.506,374.512,110.672,65.37,253.575,11.217,9.807,9.847,31.706,11.458,16.112,4.09,4.255,12.826,8.258
2023-10-18,248.842,295.473,183.242,37.592,38.83,117.364,376.467,106.141,65.359,248.221,10.94,9.999,9.456,31.135,11.381,15.826,4.046,4.336,13.451,8.285
2023-10-19,247.349,286.787,179.646,36.657,39.83,116.376,358.981,101.351,60.287,245.843,10.95,10.019,9.114,30.962,11.081,15.851,4.16,4.205,13.532,8.721
2023-10-20,242.922,289.465,181.795,33.971,41.131,117.324,359.478,99.778,62.925,244.759,10.786,10.242,8.458,30.356,11.22,15.245,4.192,4.19,13.249,8.741
2023-10-23,236.45,295.799,187.995,34.211,43.532,118.566,368.761,101.282,63.811,235.549,10.578,10.384,8.245,30.401,11.365,14.58,4.203,4.402,12.869,8.7
2023-10-24,234.812,293.0,177.387,34.463,43.162,111.177,373.057,99.566,64.434,235.021,10.437,10.3,8.269,29.789,11.282,14.954,4.149,4.285,12.668,8.858
2023-10-25,246.54,274.892,179.869,33.128,43.32,113.664,376.79,96.887,64.391,238.788,10.901,10.509,8.112,28.937,11.486,14.353,4.264,4.219,12.388,8.748
2023-10-26,251.05,276.374,168.432,32.394,42.884,117.187,364.091,94.819,64.734,241.227,10.761,10.531,8.065,29.342,10.964,14.454,4.428,4.237,12.485,8.577
2023-10-27,247.318,279.44,164.385,34.488,42.92,114.752,359.173,93.723,63.767,239.511,10.828,10.506,8.207,29.876,10.909,14.787,4.559,4.192,12.522,8.95
2023-10-30,251.381,282.322,171.479,34.263,44.675,112.553,362.517,92.898,64.877,239.926,10.587,10.394,8.124,29.732,10.868,15.04,4.712,4.115,12.636,8.564
2023-10-31,261.197,290.86,169.063,34.866,43.14,111.62,365.885,98.455,62.679,237.985,10.232,10.434,7.811,30.894,10.558,14.816,4.672,4.07,12.317,8.596
2023-11-01,268.004,283.574,164.089,34.359,42.204,109.984,375.217,101.366,63.051,238.793,10.078,10.668,7.801,30.68,10.107,14.287,4.618,4.21,12.297,8.668
2023-11-02,268.645,288.374,163.408,32.709,43.758,110.616,374.503,104.281,64.057,245.016,10.336,10.882,7.561,30.432,10.156,14.454,4.601,4.198,11.529,8.469
2023-11-03,264.095,296.797,172.316,32.598,44.96,106.252,377.948,107.687,63.78,249.12,10.395,10.969,7.493,31.014,10.334,14.895,4.605,4.068,11.725,8.613
2023-11-06,269.341,284.329,164.312,32.416,44.569,103.894,378.457,104.848,64.473,251.476,10.504,11.118,7.847,30.912,10.666,14.675,4.758,3.924,12.154,8.552
2023-11-07,272.446,286.684,159.999,32.134,45.601,107.338,371.312,101.446,62.832,249.701,10.641,11.437,7.659,31.0,10.527,14.411,4.887,4.13,11.63,8.7
2023-11-08,279.326,283.398,166.358,32.067,46.044,105.379,354.804,98.473,61.275,252.994,10.525,11.399,8.134,28.807,10.722,14.243,4.948,4.048,11.949,8.834
2023-11-09,284.393,283.021,174.522,32.283,47.887,108.223,358.248,102.135,61.722,246.286,10.785,11.113,8.421,29.179,10.896,14.43,4.783,4.092,11.731,8.785
2023-11-10,292.777,285.556,174.225,32.189,48.019,109.141,359.869,100.699,62.899,245.512,10.658,11.439,8.255,27.687,11.229,14.833,4.595,4.019,12.027,9.169
2023-11-13,288.712,282.398,168.805,31.262,49.346,105.148,355.75,97.352,59.816,248.086,10.925,11.304,7.94,27.077,11.136,14.42,4.621,4.051,12.092,8.883
2023-11-14,299.339,278.0,178.13,31.633,52.794,106.653,344.5,96.291,60.707,251.319,11.009,11.128,7.93,26.068,10.647,13.934,4.716,4.193,12.249,9.19
2023-11-15,301.185,278.401,185.657,30.218,53.662,106.508,349.224,95.747,59.887,254.306,10.651,10.679,8.251,25.312,10.798,14.674,4.707,4.13,12.28,9.468
2023-11-16,318.515,271.319,189.102,28.795,53.774,105.613,347.707,96.527,59.637,255.774,10.504,10.945,7.991,24.931,10.532,14.398,4.917,4.176,12.787,9.895
2023-11-17,312.752,264.426,185.308,29.307,54.833,106.267,351.964,97.268,57.565,255.207,10.164,10.546,8.247,24.6,10.349,14.483,4.719,4.039,12.739,9.796
2023-11-20,327.844,268.897,185.254,29.669,54.354,107.433,365.548,95.156,56.314,257.691,10.374,10.369,8.598,25.073,10.276,14.259,4.643,4.234,12.47,9.608
2023-11-21,329.87,261.66,184.665,29.647,57.791,109.133,350.139,97.013,57.82,253.941,10.366,10.507,8.241,25.242,10.195,14.419,4.571,4.199,12.515,10.116
2023-11-22,324.242,266.002,186.427,28.703,58.11,111.93,345.557,95.406,57.927,250.692,9.947,10.678,8.151,23.898,10.235,14.735,4.496,4.16,12.38,9.885
2023-11-23,320.196,269.117,193.612,28.247,57.742,113.003,344.45,95.08,57.392,251.188,10.131,10.522,8.357,24.252,10.418,14.837,4.551,4.132,12.449,9.689
2023-11-24,317.634,258.152,198.21,28.091,56.527,109.888,354.903,96.938,57.27,252.14,10.03,10.491,8.405,24.481,10.328,15.424,4.506,4.084,12.296,9.649
2023-11-27,321.562,254.12,192.873,27.065,58.194,108.924,343.556,95.326,58.073,244.885,9.759,10.285,8.208,24.265,10.433,15.313,4.344,4.042,12.047,9.417
2023-11-28,326.407,261.552,199.935,26.616,59.56,115.719,357.313,93.928,58.812,246.939,10.051,10.159,8.112,24.234,10.442,15.225,4.434,3.81,12.128,9.547
2023-11-29,321.533,255.563,201.751,27.035,58.834,117.59,358.655,95.52,58.752,250.287,10.067,10.22,8.096,24.375,10.688,15.307,4.252,3.848,12.155,9.408
2023-11-30,321.564,252.878,205.537,27.948,59.768,123.521,358.326,93.369,60.521,250.215,10.011,10.105,7.66,24.913,10.643,15.471,4.197,3.837,12.559,9.346
2023-12-01,340.656,255.836,213.542,27.692,57.46,127.245,357.26,92.469,62.146,260.138,9.936,10.05,7.959,23.816,10.627,15.553,4.039,3.883,12.406,9.579
2023-12-04,357.016,260.799,207.604,28.195,57.784,128.024,354.481,93.947,62.892,257.496,9.662,9.719,7.83,23.948,10.533,15.105,4.058,3.836,11.659,9.735
2023-12-05,361.55,259.389,207.613,26.957,58.515,128.967,362.332,99.281,63.045,256.231,9.433,9.968,7.077,24.979,10.496,15.214,4.076,3.768,11.676,9.745
2023-12-06,362.202,255.836,204.958,27.386,61.173,129.009,354.895,101.002,64.212,254.83,9.648,10.083,7.159,25.615,10.297,15.088,4.257,3.769,11.1,9.793
2023-12-07,363.667,264.717,196.837,26.89,59.99,124.48,357.728,102.387,64.812,254.761,9.563,10.263,6.978,26.243,10.077,14.893,4.284,3.627,11.381,9.802
2023-12-08,370.049,275.916,198.796,27.098,58.034,124.662,355.321,103.953,66.709,253.644,9.564,10.562,7.391,26.652,10.275,14.906,4.428,3.641,10.803,9.702
2023-12-11,359.976,282.562,211.918,26.958,56.723,127.941,350.223,101.003,68.374,248.076,9.209,10.366,7.133,27.91,10.005,14.585,4.457,3.482,10.611,9.708
2023-12-12,357.715,283.316,202.027,27.801,54.787,126.482,368.837,101.406,66.584,246.108,8.988,10.283,6.865,29.016,9.93,14.214,4.356,3.618,10.499,9.834
2023-12-13,341.658,278.003,202.055,27.252,56.745,127.705,372.329,101.409,64.721,245.955,9.084,9.845,6.989,28.923,10.184,13.376,4.369,3.678,11.002,9.808
2023-12-14,345.65,272.642,205.603,27.666,59.088,130.109,377.31,102.382,63.574,251.117,9.143,10.66,6.832,28.145,10.1,14.067,4.429,3.599,10.481,9.918
2023-12-15,352.034,276.227,206.459,27.502,59.631,127.785,386.349,102.793,65.291,260.371,9.429,10.464,6.65,27.943,10.311,14.035,4.501,3.656,10.617,9.716
2023-12-18,347.648,279.169,206.055,27.417,61.583,126.723,375.671,103.943,62.61,266.289,9.654,10.71,6.771,30.399,10.165,14.001,4.452,3.668,10.811,9.574
2023-12-19,362.884,288.722,199.324,27.316,61.848,124.175,389.324,103.149,63.331,263.184,9.611,10.412,6.53,28.61,9.906,13.792,4.502,3.582,11.31,9.403
2023-12-20,350.991,293.403,200.719,26.795,61.744,122.184,370.029,103.4,64.005,260.455,9.69,10.646,6.202,28.586,9.52,12.898,4.405,3.412,11.416,9.276
2023-12-21,337.196,283.015,196.982,26.802,61.257,119.04,364.67,100.029,66.051,260.032,9.632,11.092,6.652,27.458,9.833,12.843,4.298,3.48,11.806,9.582
2023-12-22,339.524,290.328,186.004,26.778,60.809,116.937,361.667,99.242,66.433,267.845,9.986,10.911,6.689,27.567,9.561,13.053,4.186,3.416,12.125,9.763
2023-12-25,349.509,283.563,191.939,26.944,58.398,120.521,366.276,103.085,64.119,267.383,10.189,10.663,6.631,26.643,9.742,13.333,4.188,3.506,11.682,9.504
2023-12-26,365.878,281.129,196.889,27.013,58.849,118.354,368.264,104.067,62.541,261.859,10.217,10.63,6.633,26.574,9.506,13.529,4.073,3.508,11.818,9.615
2023-12-27,361.563,282.991,197.344,27.53,58.834,118.795,367.4,104.095,60.631,259.975,10.251,10.098,6.753,25.122,9.819,13.58,4.033,3.452,12.132,9.526
2023-12-28,372.509,296.704,198.706,28.137,60.028,117.68,367.685,109.558,59.821,263.434,10.515,10.211,6.985,25.873,10.359,13.983,4.118,3.6,11.783,9.369
2023-12-29,372.401,319.007,204.427,27.466,60.223,120.697,360.809,105.59,59.587,266.651,10.621,10.4,6.805,26.778,9.777,13.882,4.019,3.597,11.58,9.025
2024-01-01,370.926,323.845,205.814,28.037,60.016,124.124,350.286,102.488,57.794,266.04,10.916,10.393,6.895,26.5,9.636,14.225,3.972,3.287,11.301,9.251
2024-01-02,380.176,322.624,210.832,27.28,58.698,126.493,355.772,107.355,60.116,269.26,10.482,10.327,6.777,26.411,9.825,14.104,3.978,3.29,11.575,8.939
2024-01-03,387.251,326.959,209.413,27.669,58.856,127.437,361.11,107.58,58.051,259.549,10.566,10.45,6.735,26.301,9.954,13.825,4.001,3.184,11.557,8.933
2024-01-04,370.844,334.119,216.731,28.084,60.039,126.962,373.012,106.96,60.191,260.24,10.465,10.592,6.776,26.447,10.149,13.514,3.954,3.125,11.45,8.726
2024-01-05,386.108,331.759,218.742,26.852,58.293,123.949,367.451,103.556,62.152,264.142,10.793,10.197,6.778,26.431,10.01,13.191,4.027,3.116,11.006,8.902
2024-01-08,400.981,346.241,220.055,26.926,58.474,129.101,372.957,104.906,63.701,260.814,11.09,10.218,6.955,27.016,10.506,13.39,4.082,3.143,10.99,8.833
2024-01-09,394.424,348.366,213.032,26.649,58.877,127.199,371.203,106.55,62.585,257.513,11.093,10.779,7.076,27.97,10.383,13.168,4.19,3.164,10.804,8.808
2024-01-10,398.996,352.74,214.823,26.194,57.82,129.095,380.489,103.463,63.218,249.932,11.397,10.294,6.708,27.339,10.076,12.863,4.182,3.246,10.891,8.792
2024-01-11,404.693,358.59,210.404,27.032,56.978,132.084,388.715,103.155,61.126,256.649,11.759,10.398,6.475,27.113,10.017,13.072,4.132,3.296,10.515,8.864
2024-01-12,407.888,362.437,207.132,26.637,57.367,130.7,390.766,102.3,62.67,253.886,11.772,10.853,6.395,27.816,9.724,13.172,4.067,3.342,10.579,8.872
2024-01-15,402.057,369.951,202.96,26.153,55.714,133.668,388.489,103.099,62.608,255.13,12.292,10.961,6.805,26.711,10.111,13.461,4.096,3.36,10.442,8.868
2024-01-16,394.976,364.708,197.555,26.215,56.269,135.941,396.41,100.043,61.986,257.888,12.097,10.835,6.505,25.237,9.95,13.619,4.06,3.463,10.048,8.758
2024-01-17,395.001,360.054,208.616,26.648,54.997,140.981,401.983,103.538,60.024,264.491,12.047,10.886,6.539,25.712,10.076,13.39,4.006,3.439,9.645,8.417
2024-01-18,407.975,350.783,216.01,26.576,56.57,139.756,396.845,106.208,56.117,264.085,12.231,10.886,6.42,26.084,9.963,13.415,3.964,3.417,9.418,8.185
2024-01-19,414.354,354.697,226.962,27.312,60.073,136.165,386.626,105.247,54.618,262.02,12.149,10.703,6.3,25.564,9.816,13.456,3.901,3.264,9.363,8.338
2024-01-22,410.468,361.541,219.996,27.665,58.769,134.88,384.77,104.715,56.292,263.013,12.165,10.686,6.342,25.158,9.357,13.179,3.919,3.386,9.403,8.279
2024-01-23,419.447,365.733,220.616,26.28,59.638,135.613,396.917,104.414,55.742,268.771,12.47,10.619,6.653,24.629,9.612,12.852,3.79,3.382,9.486,8.146
2024-01-24,387.078,380.641,213.442,25.972,58.553,135.925,406.494,102.289,55.545,268.287,12.47,10.646,6.662,24.037,9.925,12.656,3.817,3.618,9.581,7.864
2024-01-25,399.539,380.826,209.805,25.648,60.194,134.959,397.792,101.139,56.57,264.373,12.086,10.468,6.479,24.519,9.705,13.241,3.877,3.53,9.364,7.528
2024-01-26,380.826,387.168,205.022,25.949,58.251,129.74,388.833,100.48,59.349,257.993,12.162,10.167,7.103,23.713,9.339,12.922,3.824,3.539,9.673,7.49
2024-01-29,377.34,377.278,211.802,24.38,59.03,131.152,399.22,104.978,61.503,253.11,12.006,10.158,7.019,23.546,9.528,13.284,3.995,3.586,9.547,7.662
2024-01-30,366.068,374.012,209.835,25.84,57.731,136.682,390.486,107.773,59.969,256.92,12.19,10.551,6.881,22.954,9.145,13.146,3.937,3.494,9.684,7.56
2024-01-31,353.381,380.481,215.844,26.174,57.465,138.152,394.893,110.607,56.921,255.827,12.339,10.571,7.223,22.021,9.534,13.412,3.794,3.525,9.641,7.641
2024-02-01,364.873,388.461,219.431,26.28,55.963,140.055,390.39,111.815,60.558,253.543,12.662,10.493,7.0,22.837,9.183,13.688,3.769,3.53,9.757,7.529
2024-02-02,360.482,385.966,232.733,27.017,57.211,141.877,403.513,108.506,64.281,250.831,12.865,10.672,7.408,22.512,8.937,13.986,3.774,3.506,9.699,7.655
2024-02-05,364.175,385.544,224.044,28.506,56.006,143.205,397.657,108.475,64.667,251.422,13.114,10.634,7.076,22.642,8.995,14.111,3.814,3.605,9.821,7.592
2024-02-06,363.985,371.757,231.568,29.099,56.859,146.139,407.227,111.433,62.539,250.685,12.952,11.082,7.516,21.688,8.769,14.553,3.791,3.529,9.824,7.362
2024-02-07,369.013,368.807,238.667,29.758,56.394,147.501,409.159,107.708,64.207,249.813,13.136,10.915,7.46,21.503,8.62,14.68,3.701,3.554,10.075,7.317
2024-02-08,370.069,376.908,232.884,29.866,56.27,146.701,411.656,109.666,64.084,255.547,13.598,11.088,7.798,21.972,8.699,15.251,3.607,3.677,9.828,7.659
2024-02-09,357.361,382.339,239.184,29.786,56.533,144.429,395.723,116.696,63.954,262.199,13.425,10.9,8.2,23.588,8.181,14.695,3.552,3.617,9.3,7.893
2024-02-12,367.374,387.165,241.499,29.473,55.453,143.837,378.552,120.169,65.542,255.576,13.856,11.024,7.758,21.928,8.615,14.814,3.506,3.594,9.139,7.995
2024-02-13,362.692,387.868,240.312,28.925,55.803,144.934,377.254,124.898,66.19,257.188,13.715,11.093,8.199,22.077,8.498,14.911,3.413,3.794,9.444,7.972
2024-02-14,347.522,388.176,235.419,28.479,58.08,144.138,379.515,125.745,64.162,254.182,13.501,11.08,7.679,22.344,8.231,14.598,3.355,3.782,9.404,8.038
2024-02-15,343.717,382.273,231.265,27.602,56.946,145.238,371.293,129.166,63.669,253.4,13.569,10.955,7.495,21.965,8.028,14.792,3.406,3.738,9.436,8.107
2024-02-16,358.091,388.915,243.764,27.569,58.736,146.725,363.521,126.749,64.853,254.923,13.74,10.798,7.289,22.502,8.228,14.297,3.537,3.81,9.136,8.104
2024-02-19,366.694,393.081,244.006,26.505,61.084,149.43,368.006,129.603,65.799,254.287,13.961,10.867,7.421,21.962,8.354,14.088,3.599,3.761,9.16,8.199
2024-02-20,363.476,397.962,249.185,26.638,59.83,153.585,372.556,132.022,66.323,255.489,13.715,11.022,7.433,22.067,8.644,13.454,3.708,3.623,8.878,8.247
2024-02-21,360.28,393.192,244.325,26.632,57.603,154.001,371.9,133.176,68.038,258.538,13.818,10.991,7.393,21.752,8.502,14.092,3.792,3.742,8.644,8.187
2024-02-22,357.384,373.142,239.629,26.738,58.104,149.974,378.128,138.061,67.449,260.03,13.644,11.063,7.434,22.511,8.568,13.809,3.866,3.646,8.542,7.946
2024-02-23,377.962,383.188,246.576,26.429,57.32,149.06,369.562,136.151,67.836,257.542,13.274,11.054,7.591,22.091,8.662,14.488,3.835,3.859,8.664,7.859
2024-02-26,382.2,379.028,238.2,28.336,60.166,149.359,367.286,135.572,61.796,255.151,13.048,11.079,7.77,21.881,8.815,14.537,3.848,3.758,8.815,8.022
2024-02-27,386.988,371.425,235.871,29.248,60.269,143.811,379.861,136.039,61.116,249.414,12.868,11.029,8.07,22.476,9.064,14.686,3.81,3.95,8.977,8.02
2024-02-28,398.191,377.831,236.308,28.419,59.054,148.126,380.771,132.339,62.42,246.186,12.985,11.034,8.584,21.833,8.908,14.495,3.791,3.764,8.544,8.086
2024-02-29,401.096,374.516,237.22,28.59,57.331,148.726,382.128,133.268,61.831,254.295,13.25,11.705,8.453,21.886,8.886,14.154,3.797,3.902,8.65,8.034
2024-03-01,398.559,384.264,236.351,28.202,59.011,150.069,400.28,127.141,61.123,251.26,12.895,11.612,8.304,20.769,8.756,14.324,3.86,3.95,8.603,7.824
2024-03-04,396.722,390.187,239.003,27.553,58.177,154.5,389.396,130.874,59.485,246.618,12.973,11.782,8.485,20.39,8.749,14.304,3.898,4.03,8.203,7.782
2024-03-05,396.247,396.823,243.524,26.711,58.291,152.641,396.044,131.15,61.135,248.143,12.694,11.898,8.152,20.619,8.904,13.873,3.883,4.124,8.31,7.587
2024-03-06,396.146,384.077,248.393,26.995,59.794,154.632,409.732,129.4,62.088,247.938,12.834,11.829,7.964,20.051,8.544,13.4,3.888,4.077,8.251,7.385
2024-03-07,404.334,395.474,242.295,26.583,59.086,154.446,407.466,126.568,63.516,247.388,12.687,12.174,8.244,19.752,8.885,13.112,3.927,3.953,8.385,7.613
2024-03-08,405.217,398.197,240.748,27.197,59.063,154.022,414.941,125.866,60.654,253.308,12.443,12.095,8.212,20.036,8.639,13.654,3.988,3.949,8.411,7.537
2024-03-11,413.648,394.92,248.43,27.841,59.085,151.713,407.149,128.331,60.454,255.82,12.618,12.383,7.872,19.717,8.577,14.135,3.847,3.972,8.274,7.402
2024-03-12,413.05,396.523,254.427,28.747,60.188,157.14,401.926,130.354,60.061,253.859,12.481,12.29,7.562,20.185,8.844,14.203,3.75,3.929,8.513,7.707
2024-03-13,414.253,379.888,245.631,28.194,61.166,156.082,405.455,127.959,59.67,252.35,12.406,12.025,7.579,20.317,8.92,14.254,3.847,3.957,7.938,7.755
2024-03-14,391.922,383.845,248.105,28.522,60.864,158.526,412.394,125.118,58.749,250.528,11.907,12.125,7.883,20.576,8.999,14.148,3.841,3.989,8.022,7.687
2024-03-15,402.046,374.613,235.639,28.959,61.014,152.508,422.133,127.462,58.264,254.342,12.249,11.824,8.078,21.307,8.74,13.852,3.803,3.905,7.593,7.774
2024-03-18,406.164,362.7,236.154,28.656,60.47,156.421,435.92,125.061,59.641,253.312,12.427,11.967,8.113,21.509,8.519,14.285,3.78,3.943,7.476,7.733
2024-03-19,417.564,349.691,247.989,28.159,58.184,160.019,435.771,125.371,56.657,246.157,12.424,11.646,8.683,22.453,8.721,14.892,3.757,3.92,7.6,7.603
2024-03-20,384.794,359.235,242.144,29.229,58.622,160.518,446.7,125.899,59.397,246.202,12.079,11.563,8.526,22.705,8.598,14.371,3.806,3.857,7.308,7.699
2024-03-21,407.073,354.041,237.148,29.401,61.569,159.934,444.072,127.075,60.221,240.275,12.338,11.191,8.489,22.379,8.496,14.347,3.707,3.93,6.993,7.641
2024-03-22,405.829,367.277,242.071,29.853,60.197,161.44,452.599,130.152,60.212,249.059,12.187,11.903,7.735,23.207,8.703,14.203,3.709,3.86,7.591,7.66
2024-03-25,418.443,362.789,232.636,29.3,59.029,169.311,454.953,125.785,61.727,245.382,12.083,11.282,7.712,23.39,8.481,14.071,3.731,3.82,7.165,7.862
2024-03-26,406.856,348.167,229.052,28.486,57.733,163.278,459.503,119.344,59.398,244.973,12.583,11.42,7.944,23.14,8.541,14.451,3.765,3.828,7.618,8.047
2024-03-27,413.988,339.066,232.812,28.126,58.874,166.115,463.894,117.6,58.403,246.242,12.231,11.715,8.379,23.333,8.554,14.025,3.784,3.954,7.468,7.941
2024-03-28,402.372,349.321,229.215,28.061,59.611,163.142,449.359,123.469,58.271,245.322,12.391,11.989,8.016,24.076,8.557,14.175,3.83,3.973,7.352,8.043
2024-03-29,395.811,348.233,228.038,27.383,59.413,163.251,439.633,130.372,60.45,244.401,12.513,12.219,8.245,24.397,8.451,14.411,3.779,4.025,7.483,7.819
2024-04-01,416.84,343.873,232.654,27.393,58.035,162.586,440.989,136.984,60.434,246.318,12.597,12.133,8.549,25.664,8.334,14.368,3.696,3.998,7.794,7.913
2024-04-02,414.984,345.406,235.42,26.333,58.222,161.313,426.437,136.379,61.218,252.682,12.657,12.502,8.556,26.078,8.116,14.66,3.907,3.992,7.408,7.947
2024-04-03,417.768,349.776,237.276,25.663,55.888,161.453,434.017,129.875,60.316,256.087,12.739,12.76,7.881,26.475,8.216,14.712,3.821,3.989,7.385,8.028
2024-04-04,428.032,359.362,235.423,26.078,56.142,157.815,442.084,121.697,61.157,262.505,12.798,12.822,8.048,25.72,8.084,15.119,3.805,4.019,7.581,7.973
2024-04-05,434.163,372.063,237.908,26.46,57.467,161.369,445.449,119.764,63.952,258.283,12.782,12.892,8.264,25.601,8.281,14.602,3.865,3.992,7.652,8.396
2024-04-08,436.28,369.086,237.378,26.234,55.634,155.515,435.835,119.219,65.712,259.869,13.126,12.804,7.996,25.664,8.239,14.489,4.008,4.121,7.915,8.085
2024-04-09,440.969,357.585,240.423,25.629,53.45,157.432,448.404,123.542,65.634,260.779,12.812,12.543,7.93,26.181,8.027,14.469,3.957,4.086,8.045,8.288
2024-04-10,470.301,354.263,237.564,25.031,55.7,156.533,467.276,126.566,66.88,262.523,13.044,12.893,7.615,26.664,7.984,13.597,3.865,3.923,8.495,8.078
2024-04-11,469.918,356.694,236.672,24.829,54.854,152.886,469.137,127.456,67.975,268.665,13.233,13.274,6.938,26.804,7.906,13.429,3.753,4.179,8.419,8.185
2024-04-12,472.862,348.676,230.836,25.215,56.527,153.697,474.443,124.475,68.96,267.959,13.396,13.011,7.273,26.907,8.107,13.185,3.892,4.086,8.481,8.309
2024-04-15,486.815,340.894,230.851,25.774,56.346,148.88,476.855,121.322,71.072,266.449,13.661,12.966,7.166,27.467,8.037,13.47,3.798,4.214,8.57,8.326
